date,season,home_team,away_team,home_goals,away_goals,result
"2023-01-24","2022/2023","Lazio","Milan","4","0","1"
"2023-01-27","2022/2023","Bologna","Spezia","2","0","1"
"2023-01-27","2022/2023","Lecce","Salernitana","1","2","2"
"2023-01-28","2022/2023","Empoli","Torino","2","2","X"
"2023-01-28","2022/2023","Cremonese","Inter","1","2","2"
"2023-01-28","2022/2023","Atalanta","Sampdoria","2","0","1"
"2023-01-29","2022/2023","Milan","Sassuolo","2","5","2"
"2023-01-29","2022/2023","Juventus","Monza","0","2","2"
"2023-01-29","2022/2023","Lazio","Fiorentina","1","1","X"
"2023-01-29","2022/2023","Napoli","Roma","2","1","1"
"2023-01-30","2022/2023","Udinese","Verona","1","1","X"
"2023-02-04","2022/2023","Cremonese","Lecce","0","2","2"
"2023-02-04","2022/2023","Roma","Empoli","2","0","1"
"2023-02-04","2022/2023","Sassuolo","Atalanta","1","0","1"
"2023-02-05","2022/2023","Spezia","Napoli","0","3","2"
"2023-02-05","2022/2023","Torino","Udinese","1","0","1"
"2023-02-05","2022/2023","Fiorentina","Bologna","1","2","2"
"2023-02-05","2022/2023","Inter","Milan","1","0","1"
"2023-02-06","2022/2023","Verona","Lazio","1","1","X"
"2023-02-06","2022/2023","Monza","Sampdoria","2","2","X"
"2023-02-07","2022/2023","Salernitana","Juventus","0","3","2"
"2023-02-10","2022/2023","Milan","Torino","1","0","1"
"2023-02-11","2022/2023","Empoli","Spezia","2","2","X"
"2023-02-11","2022/2023","Lecce","Roma","1","1","X"
"2023-02-11","2022/2023","Lazio","Atalanta","0","2","2"
"2023-02-12","2022/2023","Udinese","Sassuolo","2","2","X"
"2023-02-12","2022/2023","Bologna","Monza","0","1","2"
"2023-02-12","2022/2023","Juventus","Fiorentina","1","0","1"
"2023-02-12","2022/2023","Napoli","Cremonese","3","0","1"
"2023-02-13","2022/2023","Verona","Salernitana","1","0","1"
"2023-02-13","2022/2023","Sampdoria","Inter","0","0","X"
"2023-02-17","2022/2023","Sassuolo","Napoli","0","2","2"
"2023-02-18","2022/2023","Sampdoria","Bologna","1","2","2"
"2023-02-18","2022/2023","Monza","Milan","0","1","2"
"2023-02-18","2022/2023","Inter","Udinese","3","1","1"
"2023-02-19","2022/2023","Atalanta","Lecce","1","2","2"
"2023-02-19","2022/2023","Fiorentina","Empoli","1","1","X"
"2023-02-19","2022/2023","Salernitana","Lazio","0","2","2"
"2023-02-19","2022/2023","Spezia","Juventus","0","2","2"
"2023-02-19","2022/2023","Roma","Verona","1","0","1"
"2023-02-20","2022/2023","Torino","Cremonese","2","2","X"
"2023-02-25","2022/2023","Empoli","Napoli","0","2","2"
"2023-02-25","2022/2023","Lecce","Sassuolo","0","1","2"
"2023-02-26","2022/2023","Bologna","Inter","1","0","1"
"2023-02-26","2022/2023","Salernitana","Monza","3","0","1"
"2023-02-26","2022/2023","Udinese","Spezia","2","2","X"
"2023-02-26","2022/2023","Milan","Atalanta","2","0","1"
"2023-02-27","2022/2023","Verona","Fiorentina","0","3","2"
"2023-02-27","2022/2023","Lazio","Sampdoria","1","0","1"
"2023-02-28","2022/2023","Cremonese","Roma","2","1","1"
"2023-02-28","2022/2023","Juventus","Torino","4","2","1"
"2023-03-03","2022/2023","Napoli","Lazio","0","1","2"
"2023-03-04","2022/2023","Monza","Empoli","2","1","1"
"2023-03-04","2022/2023","Atalanta","Udinese","0","0","X"
"2023-03-04","2022/2023","Fiorentina","Milan","2","1","1"
"2023-03-05","2022/2023","Spezia","Verona","0","0","X"
"2023-03-05","2022/2023","Sampdoria","Salernitana","0","0","X"
"2023-03-05","2022/2023","Inter","Lecce","2","0","1"
"2023-03-05","2022/2023","Roma","Juventus","1","0","1"
"2023-03-06","2022/2023","Sassuolo","Cremonese","3","2","1"
"2023-03-06","2022/2023","Torino","Bologna","1","0","1"
"2023-03-10","2022/2023","Spezia","Inter","2","1","1"
"2023-03-11","2022/2023","Empoli","Udinese","0","1","2"
"2023-03-11","2022/2023","Napoli","Atalanta","2","0","1"
"2023-03-11","2022/2023","Bologna","Lazio","0","0","X"
"2023-03-12","2022/2023","Lecce","Torino","0","2","2"
"2023-03-12","2022/2023","Cremonese","Fiorentina","0","2","2"
"2023-03-12","2022/2023","Verona","Monza","1","1","X"
"2023-03-12","2022/2023","Roma","Sassuolo","3","4","2"
"2023-03-12","2022/2023","Juventus","Sampdoria","4","2","1"
"2023-03-13","2022/2023","Milan","Salernitana","1","1","X"
"2023-03-17","2022/2023","Sassuolo","Spezia","1","0","1"
"2023-03-17","2022/2023","Atalanta","Empoli","2","1","1"
"2023-03-18","2022/2023","Monza","Cremonese","1","1","X"
"2023-03-18","2022/2023","Salernitana","Bologna","2","2","X"
"2023-03-18","2022/2023","Udinese","Milan","3","1","1"
"2023-03-19","2022/2023","Sampdoria","Verona","3","1","1"
"2023-03-19","2022/2023","Fiorentina","Lecce","1","0","1"
"2023-03-19","2022/2023","Torino","Napoli","0","4","2"
"2023-03-19","2022/2023","Lazio","Roma","1","0","1"
"2023-03-19","2022/2023","Inter","Juventus","0","1","2"
"2023-04-01","2022/2023","Cremonese","Atalanta","1","3","2"
"2023-04-01","2022/2023","Inter","Fiorentina","0","1","2"
"2023-04-01","2022/2023","Juventus","Verona","1","0","1"
"2023-04-02","2022/2023","Bologna","Udinese","3","0","1"
"2023-04-02","2022/2023","Monza","Lazio","0","2","2"
"2023-04-02","2022/2023","Spezia","Salernitana","1","1","X"
"2023-04-02","2022/2023","Roma","Sampdoria","3","0","1"
"2023-04-02","2022/2023","Napoli","Milan","0","4","2"
"2023-04-03","2022/2023","Empoli","Lecce","1","0","1"
"2023-04-03","2022/2023","Sassuolo","Torino","1","1","X"
"2023-04-07","2022/2023","Salernitana","Inter","1","1","X"
"2023-04-07","2022/2023","Lecce","Napoli","1","2","2"
"2023-04-07","2022/2023","Milan","Empoli","0","0","X"
"2023-04-08","2022/2023","Udinese","Monza","2","2","X"
"2023-04-08","2022/2023","Fiorentina","Spezia","1","1","X"
"2023-04-08","2022/2023","Atalanta","Bologna","0","2","2"
"2023-04-08","2022/2023","Sampdoria","Cremonese","2","3","2"
"2023-04-08","2022/2023","Torino","Roma","0","1","2"
"2023-04-08","2022/2023","Verona","Sassuolo","2","1","1"
"2023-04-08","2022/2023","Lazio","Juventus","2","1","1"
"2023-04-14","2022/2023","Cremonese","Empoli","1","0","1"
"2023-04-14","2022/2023","Spezia","Lazio","0","3","2"
"2023-04-15","2022/2023","Bologna","Milan","1","1","X"
"2023-04-15","2022/2023","Napoli","Verona","0","0","X"
"2023-04-15","2022/2023","Inter","Monza","0","1","2"
"2023-04-16","2022/2023","Lecce","Sampdoria","1","1","X"
"2023-04-16","2022/2023","Torino","Salernitana","1","1","X"
"2023-04-16","2022/2023","Sassuolo","Juventus","1","0","1"
"2023-04-16","2022/2023","Roma","Udinese","3","0","1"
"2023-04-17","2022/2023","Fiorentina","Atalanta","1","1","X"
"2023-04-21","2022/2023","Verona","Bologna","2","1","1"
"2023-04-22","2022/2023","Salernitana","Sassuolo","3","0","1"
"2023-04-22","2022/2023","Lazio","Torino","0","1","2"
"2023-04-22","2022/2023","Sampdoria","Spezia","1","1","X"
"2023-04-23","2022/2023","Empoli","Inter","0","3","2"
"2023-04-23","2022/2023","Monza","Fiorentina","3","2","1"
"2023-04-23","2022/2023","Udinese","Cremonese","3","0","1"
"2023-04-23","2022/2023","Milan","Lecce","2","0","1"
"2023-04-23","2022/2023","Juventus","Napoli","0","1","2"
"2023-04-24","2022/2023","Atalanta","Roma","3","1","1"
"2023-04-28","2022/2023","Lecce","Udinese","1","0","1"
"2023-04-28","2022/2023","Spezia","Monza","0","2","2"
"2023-04-29","2022/2023","Roma","Milan","1","1","X"
"2023-04-29","2022/2023","Torino","Atalanta","1","2","2"
"2023-04-30","2022/2023","Inter","Lazio","3","1","1"
"2023-04-30","2022/2023","Cremonese","Verona","1","1","X"
"2023-04-30","2022/2023","Napoli","Salernitana","1","1","X"
"2023-04-30","2022/2023","Sassuolo","Empoli","2","1","1"
"2023-04-30","2022/2023","Fiorentina","Sampdoria","5","0","1"
"2023-04-30","2022/2023","Bologna","Juventus","1","1","X"
"2023-05-03","2022/2023","Atalanta","Spezia","3","2","1"
"2023-05-03","2022/2023","Juventus","Lecce","2","1","1"
"2023-05-03","2022/2023","Salernitana","Fiorentina","3","3","X"
"2023-05-03","2022/2023","Sampdoria","Torino","0","2","2"
"2023-05-03","2022/2023","Lazio","Sassuolo","2","0","1"
"2023-05-03","2022/2023","Milan","Cremonese","1","1","X"
"2023-05-03","2022/2023","Monza","Roma","1","1","X"
"2023-05-03","2022/2023","Verona","Inter","0","6","2"
"2023-05-04","2022/2023","Empoli","Bologna","3","1","1"
"2023-05-04","2022/2023","Udinese","Napoli","1","1","X"
"2023-05-06","2022/2023","Milan","Lazio","2","0","1"
"2023-05-06","2022/2023","Roma","Inter","0","2","2"
"2023-05-06","2022/2023","Cremonese","Spezia","2","0","1"
"2023-05-07","2022/2023","Atalanta","Juventus","0","2","2"
"2023-05-07","2022/2023","Torino","Monza","1","1","X"
"2023-05-07","2022/2023","Napoli","Fiorentina","1","0","1"
"2023-05-07","2022/2023","Lecce","Verona","0","1","2"
"2023-05-08","2022/2023","Empoli","Salernitana","2","1","1"
"2023-05-08","2022/2023","Udinese","Sampdoria","2","0","1"
"2023-05-08","2022/2023","Sassuolo","Bologna","1","1","X"
"2023-05-12","2022/2023","Lazio","Lecce","2","2","X"
"2023-05-13","2022/2023","Salernitana","Atalanta","1","0","1"
"2023-05-13","2022/2023","Spezia","Milan","2","0","1"
"2023-05-13","2022/2023","Inter","Sassuolo","4","2","1"
"2023-05-14","2022/2023","Verona","Torino","0","1","2"
"2023-05-14","2022/2023","Fiorentina","Udinese","2","0","1"
"2023-05-14","2022/2023","Monza","Napoli","2","0","1"
"2023-05-14","2022/2023","Bologna","Roma","0","0","X"
"2023-05-14","2022/2023","Juventus","Cremonese","2","0","1"
"2023-05-15","2022/2023","Sampdoria","Empoli","1","1","X"
"2023-05-19","2022/2023","Sassuolo","Monza","1","2","2"
"2023-05-20","2022/2023","Cremonese","Bologna","1","5","2"
"2023-05-20","2022/2023","Atalanta","Verona","3","1","1"
"2023-05-20","2022/2023","Milan","Sampdoria","5","1","1"
"2023-05-21","2022/2023","Lecce","Spezia","0","0","X"
"2023-05-21","2022/2023","Torino","Fiorentina","1","1","X"
"2023-05-21","2022/2023","Napoli","Inter","3","1","1"
"2023-05-21","2022/2023","Udinese","Lazio","0","1","2"
"2023-05-22","2022/2023","Roma","Salernitana","2","2","X"
"2023-05-22","2022/2023","Empoli","Juventus","4","1","1"
"2023-05-26","2022/2023","Sampdoria","Sassuolo","2","2","X"
"2023-05-27","2022/2023","Salernitana","Udinese","3","2","1"
"2023-05-27","2022/2023","Spezia","Torino","0","4","2"
"2023-05-27","2022/2023","Fiorentina","Roma","2","1","1"
"2023-05-27","2022/2023","Inter","Atalanta","3","2","1"
"2023-05-28","2022/2023","Verona","Empoli","1","1","X"
"2023-05-28","2022/2023","Bologna","Napoli","2","2","X"
"2023-05-28","2022/2023","Monza","Lecce","0","1","2"
"2023-05-28","2022/2023","Lazio","Cremonese","3","2","1"
"2023-05-28","2022/2023","Juventus","Milan","0","1","2"
"2023-06-02","2022/2023","Sassuolo","Fiorentina","1","3","2"
"2023-06-03","2022/2023","Torino","Inter","0","1","2"
"2023-06-03","2022/2023","Cremonese","Salernitana","2","0","1"
"2023-06-03","2022/2023","Empoli","Lazio","0","2","2"
"2023-06-04","2022/2023","Napoli","Sampdoria","2","0","1"
"2023-06-04","2022/2023","Atalanta","Monza","5","2","1"
"2023-06-04","2022/2023","Lecce","Bologna","2","3","2"
"2023-06-04","2022/2023","Milan","Verona","3","1","1"
"2023-06-04","2022/2023","Roma","Spezia","2","1","1"
"2023-06-04","2022/2023","Udinese","Juventus","0","1","2"
"2023-08-19","2023/2024","Empoli","Verona","0","1","2"
"2023-08-19","2023/2024","Frosinone","Napoli","1","3","2"
"2023-08-19","2023/2024","Genoa","Fiorentina","1","4","2"
"2023-08-19","2023/2024","Inter","Monza","2","0","1"
"2023-08-20","2023/2024","Roma","Salernitana","2","2","X"
"2023-08-20","2023/2024","Sassuolo","Atalanta","0","2","2"
"2023-08-20","2023/2024","Lecce","Lazio","2","1","1"
"2023-08-20","2023/2024","Udinese","Juventus","0","3","2"
"2023-08-21","2023/2024","Torino","Cagliari","0","0","X"
"2023-08-21","2023/2024","Bologna","Milan","0","2","2"
"2023-08-26","2023/2024","Frosinone","Atalanta","2","1","1"
"2023-08-26","2023/2024","Monza","Empoli","2","0","1"
"2023-08-26","2023/2024","Milan","Torino","4","1","1"
"2023-08-26","2023/2024","Verona","Roma","2","1","1"
"2023-08-27","2023/2024","Fiorentina","Lecce","2","2","X"
"2023-08-27","2023/2024","Juventus","Bologna","1","1","X"
"2023-08-27","2023/2024","Lazio","Genoa","0","1","2"
"2023-08-27","2023/2024","Napoli","Sassuolo","2","0","1"
"2023-08-28","2023/2024","Salernitana","Udinese","1","1","X"
"2023-08-28","2023/2024","Cagliari","Inter","0","2","2"
"2023-09-01","2023/2024","Sassuolo","Verona","3","1","1"
"2023-09-01","2023/2024","Roma","Milan","1","2","2"
"2023-09-02","2023/2024","Bologna","Cagliari","2","1","1"
"2023-09-02","2023/2024","Udinese","Frosinone","0","0","X"
"2023-09-02","2023/2024","Atalanta","Monza","3","0","1"
"2023-09-02","2023/2024","Napoli","Lazio","1","2","2"
"2023-09-03","2023/2024","Inter","Fiorentina","4","0","1"
"2023-09-03","2023/2024","Torino","Genoa","1","0","1"
"2023-09-03","2023/2024","Empoli","Juventus","0","2","2"
"2023-09-03","2023/2024","Lecce","Salernitana","2","0","1"
"2023-09-16","2023/2024","Juventus","Lazio","3","1","1"
"2023-09-16","2023/2024","Inter","Milan","5","1","1"
"2023-09-16","2023/2024","Genoa","Napoli","2","2","X"
"2023-09-17","2023/2024","Cagliari","Udinese","0","0","X"
"2023-09-17","2023/2024","Frosinone","Sassuolo","4","2","1"
"2023-09-17","2023/2024","Monza","Lecce","1","1","X"
"2023-09-17","2023/2024","Fiorentina","Atalanta","3","2","1"
"2023-09-17","2023/2024","Roma","Empoli","7","0","1"
"2023-09-18","2023/2024","Salernitana","Torino","0","3","2"
"2023-09-18","2023/2024","Verona","Bologna","0","0","X"
"2023-09-22","2023/2024","Salernitana","Frosinone","1","1","X"
"2023-09-22","2023/2024","Lecce","Genoa","1","0","1"
"2023-09-23","2023/2024","Milan","Verona","1","0","1"
"2023-09-23","2023/2024","Sassuolo","Juventus","4","2","1"
"2023-09-23","2023/2024","Lazio","Monza","1","1","X"
"2023-09-24","2023/2024","Empoli","Inter","0","1","2"
"2023-09-24","2023/2024","Atalanta","Cagliari","2","0","1"
"2023-09-24","2023/2024","Udinese","Fiorentina","0","2","2"
"2023-09-24","2023/2024","Bologna","Napoli","0","0","X"
"2023-09-24","2023/2024","Torino","Roma","1","1","X"
"2023-09-26","2023/2024","Juventus","Lecce","1","0","1"
"2023-09-27","2023/2024","Cagliari","Milan","1","3","2"
"2023-09-27","2023/2024","Empoli","Salernitana","1","0","1"
"2023-09-27","2023/2024","Verona","Atalanta","0","1","2"
"2023-09-27","2023/2024","Inter","Sassuolo","1","2","2"
"2023-09-27","2023/2024","Lazio","Torino","2","0","1"
"2023-09-27","2023/2024","Napoli","Udinese","4","1","1"
"2023-09-28","2023/2024","Frosinone","Fiorentina","1","1","X"
"2023-09-28","2023/2024","Monza","Bologna","0","0","X"
"2023-09-28","2023/2024","Genoa","Roma","4","1","1"
"2023-09-30","2023/2024","Lecce","Napoli","0","4","2"
"2023-09-30","2023/2024","Milan","Lazio","2","0","1"
"2023-09-30","2023/2024","Salernitana","Inter","0","4","2"
"2023-10-01","2023/2024","Bologna","Empoli","3","0","1"
"2023-10-01","2023/2024","Udinese","Genoa","2","2","X"
"2023-10-01","2023/2024","Atalanta","Juventus","0","0","X"
"2023-10-01","2023/2024","Roma","Frosinone","2","0","1"
"2023-10-02","2023/2024","Sassuolo","Monza","0","1","2"
"2023-10-02","2023/2024","Torino","Verona","0","0","X"
"2023-10-02","2023/2024","Fiorentina","Cagliari","3","0","1"
"2023-10-06","2023/2024","Empoli","Udinese","0","0","X"
"2023-10-06","2023/2024","Lecce","Sassuolo","1","1","X"
"2023-10-07","2023/2024","Inter","Bologna","2","2","X"
"2023-10-07","2023/2024","Juventus","Torino","2","0","1"
"2023-10-07","2023/2024","Genoa","Milan","0","1","2"
"2023-10-08","2023/2024","Monza","Salernitana","3","0","1"
"2023-10-08","2023/2024","Frosinone","Verona","2","1","1"
"2023-10-08","2023/2024","Lazio","Atalanta","3","2","1"
"2023-10-08","2023/2024","Cagliari","Roma","1","4","2"
"2023-10-08","2023/2024","Napoli","Fiorentina","1","3","2"
"2023-10-21","2023/2024","Verona","Napoli","1","3","2"
"2023-10-21","2023/2024","Torino","Inter","0","3","2"
"2023-10-21","2023/2024","Sassuolo","Lazio","0","2","2"
"2023-10-22","2023/2024","Roma","Monza","1","0","1"
"2023-10-22","2023/2024","Bologna","Frosinone","2","1","1"
"2023-10-22","2023/2024","Salernitana","Cagliari","2","2","X"
"2023-10-22","2023/2024","Atalanta","Genoa","2","0","1"
"2023-10-22","2023/2024","Milan","Juventus","0","1","2"
"2023-10-23","2023/2024","Udinese","Lecce","1","1","X"
"2023-10-23","2023/2024","Fiorentina","Empoli","0","2","2"
"2023-10-27","2023/2024","Genoa","Salernitana","1","0","1"
"2023-10-28","2023/2024","Sassuolo","Bologna","1","1","X"
"2023-10-28","2023/2024","Lecce","Torino","0","1","2"
"2023-10-28","2023/2024","Juventus","Verona","1","0","1"
"2023-10-29","2023/2024","Cagliari","Frosinone","4","3","1"
"2023-10-29","2023/2024","Monza","Udinese","1","1","X"
"2023-10-29","2023/2024","Inter","Roma","1","0","1"
"2023-10-29","2023/2024","Napoli","Milan","2","2","X"
"2023-10-30","2023/2024","Empoli","Atalanta","0","3","2"
"2023-10-30","2023/2024","Lazio","Fiorentina","1","0","1"
"2023-11-03","2023/2024","Bologna","Lazio","1","0","1"
"2023-11-04","2023/2024","Salernitana","Napoli","0","2","2"
"2023-11-04","2023/2024","Atalanta","Inter","1","2","2"
"2023-11-04","2023/2024","Milan","Udinese","0","1","2"
"2023-11-05","2023/2024","Verona","Monza","1","3","2"
"2023-11-05","2023/2024","Cagliari","Genoa","2","1","1"
"2023-11-05","2023/2024","Roma","Lecce","2","1","1"
"2023-11-05","2023/2024","Fiorentina","Juventus","0","1","2"
"2023-11-06","2023/2024","Frosinone","Empoli","2","1","1"
"2023-11-06","2023/2024","Torino","Sassuolo","2","1","1"
"2023-11-10","2023/2024","Sassuolo","Salernitana","2","2","X"
"2023-11-10","2023/2024","Genoa","Verona","1","0","1"
"2023-11-11","2023/2024","Lecce","Milan","2","2","X"
"2023-11-11","2023/2024","Juventus","Cagliari","2","1","1"
"2023-11-11","2023/2024","Monza","Torino","1","1","X"
"2023-11-12","2023/2024","Napoli","Empoli","0","1","2"
"2023-11-12","2023/2024","Fiorentina","Bologna","2","1","1"
"2023-11-12","2023/2024","Udinese","Atalanta","1","1","X"
"2023-11-12","2023/2024","Lazio","Roma","0","0","X"
"2023-11-12","2023/2024","Inter","Frosinone","2","0","1"
"2023-11-25","2023/2024","Salernitana","Lazio","2","1","1"
"2023-11-25","2023/2024","Atalanta","Napoli","1","2","2"
"2023-11-25","2023/2024","Milan","Fiorentina","1","0","1"
"2023-11-26","2023/2024","Cagliari","Monza","1","1","X"
"2023-11-26","2023/2024","Empoli","Sassuolo","3","4","2"
"2023-11-26","2023/2024","Frosinone","Genoa","2","1","1"
"2023-11-26","2023/2024","Roma","Udinese","3","1","1"
"2023-11-26","2023/2024","Juventus","Inter","1","1","X"
"2023-11-27","2023/2024","Verona","Lecce","2","2","X"
"2023-11-27","2023/2024","Bologna","Torino","2","0","1"
"2023-12-01","2023/2024","Monza","Juventus","1","2","2"
"2023-12-02","2023/2024","Genoa","Empoli","1","1","X"
"2023-12-02","2023/2024","Lazio","Cagliari","1","0","1"
"2023-12-02","2023/2024","Milan","Frosinone","3","1","1"
"2023-12-03","2023/2024","Lecce","Bologna","1","1","X"
"2023-12-03","2023/2024","Fiorentina","Salernitana","3","0","1"
"2023-12-03","2023/2024","Udinese","Verona","3","3","X"
"2023-12-03","2023/2024","Sassuolo","Roma","1","2","2"
"2023-12-03","2023/2024","Napoli","Inter","0","3","2"
"2023-12-04","2023/2024","Torino","Atalanta","3","0","1"
"2023-12-08","2023/2024","Juventus","Napoli","1","0","1"
"2023-12-09","2023/2024","Verona","Lazio","1","1","X"
"2023-12-09","2023/2024","Atalanta","Milan","3","2","1"
"2023-12-09","2023/2024","Inter","Udinese","4","0","1"
"2023-12-10","2023/2024","Frosinone","Torino","0","0","X"
"2023-12-10","2023/2024","Monza","Genoa","1","0","1"
"2023-12-10","2023/2024","Salernitana","Bologna","1","2","2"
"2023-12-10","2023/2024","Roma","Fiorentina","1","1","X"
"2023-12-11","2023/2024","Empoli","Lecce","1","1","X"
"2023-12-11","2023/2024","Cagliari","Sassuolo","2","1","1"
"2023-12-15","2023/2024","Genoa","Juventus","1","1","X"
"2023-12-16","2023/2024","Lecce","Frosinone","2","1","1"
"2023-12-16","2023/2024","Napoli","Cagliari","2","1","1"
"2023-12-16","2023/2024","Torino","Empoli","1","0","1"
"2023-12-17","2023/2024","Milan","Monza","3","0","1"
"2023-12-17","2023/2024","Fiorentina","Verona","1","0","1"
"2023-12-17","2023/2024","Udinese","Sassuolo","2","2","X"
"2023-12-17","2023/2024","Bologna","Roma","2","0","1"
"2023-12-17","2023/2024","Lazio","Inter","0","2","2"
"2023-12-18","2023/2024","Atalanta","Salernitana","4","1","1"
